006103107048,48,3963.30432711,California
006103107049,49,354.51162538,California
006103107050,50,367.58246829,California
006103107051,51,1298.41562487,California
006103107052,52,17487.319189,California
008103107001,1,571.654610447,Colorado
008103107002,2,3998.92093749,Colorado
008103107003,3,148210.968335,Colorado
008103107004,4,104739.182036,Colorado
008103107005,5,10981.1349723,Colorado
008103107006,6,1097.40910306,Colorado
009103107001,1,1254.03544863,Connecticut
009103107002,2,4558.32951268,Connecticut
009103107003,3,1132.79749738,Connecticut
009103107004,4,677.404720102,Connecticut
009103107005,5,1567.39613953,Connecticut
009103107006,6,3724.4715334,Connecticut
010103112000,0,5245.11518608,Delaware
012105107001,1,12716.7206457,Florida
012105107002,2,31527.1874082,Florida
012105107003,3,5433.64521537,Florida
012105107004,4,5024.97206015,Florida
012105107005,5,9835.95058559,Florida
012105107006,6,13345.2832898,Florida
012105107007,7,2776.55547639,Florida
012105107008,8,2451.02862163,Florida
012105107009,9,2435.23279565,Florida
012105107010,10,476.857499382,Florida
012105107011,11,704.805749697,Florida
012105107012,12,9411.51286599,Florida
012105107013,13,4238.28884781,Florida
012105107014,14,9494.76358352,Florida
012105107015,15,9423.84550825,Florida
012105107016,16,14916.76858,Florida
012105107017,17,287.325936761,Florida
012105107018,18,415.210796232,Florida
012105107019,19,692.94659581,Florida
012105107020,20,9582.27465944,Florida
012105107021,21,636.866013511,Florida
012105107022,22,418.285979093,Florida
012105107023,23,4117.49706072,Florida
013105107001,1,21869.7102425,Georgia
013105107002,2,30124.2501314,Georgia
013105107003,3,8021.6306087,Georgia
013105107004,4,779.891207985,Georgia
013105107005,5,1042.47266043,Georgia
013105107006,6,1554.71678366,Georgia
013105107007,7,9750.46521069,Georgia
013105107008,8,30103.7939185,Georgia
013105107009,9,15371.9821888,Georgia
013105107010,10,25549.4343427,Georgia
013105107011,11,8436.4503004,Georgia
015103107001,1,494.782294935,Hawaii
015103107002,2,16218.9727579,Hawaii
016103107001,1,103592.925567,Idaho
016103107002,2,112849.913105,Idaho
017103107001,1,144.266256133,Illinois
017103107002,2,329.410578633,Illinois
017103107003,3,330.726905137,Illinois
017103107004,4,103.204133156,Illinois
017103107005,5,136.73046343,Illinois
017103107006,6,479.472902772,Illinois
017103107007,7,130.517778332,Illinois
017103107008,8,1176.86373036,Illinois
017103107009,9,138.507569807,Illinois
017103107010,10,637.78548525,Illinois
017103107011,11,6821.13174154,Illinois
017103107012,12,9350.01557922,Illinois
017103107013,13,1064.55374888,Illinois
017103107014,14,6381.98209644,Illinois
017103107015,15,19454.6942414,Illinois
017103107016,16,8102.59748508,Illinois
017103107017,17,21937.709981,Illinois
017103107018,18,16247.9058852,Illinois
017103107019,19,28088.5893698,Illinois
017103107020,20,24875.7983403,Illinois
018103107001,1,1691.59759623,Indiana
018103107002,2,10095.212385,Indiana
018103107003,3,4764.88942592,Indiana
018103107004,4,9444.21938463,Indiana
018103107005,5,18156.6117429,Indiana
018103107006,6,5308.92499013,Indiana
018103107007,7,12383.7082343,Indiana
018103107008,8,13759.7461608,Indiana
018103107009,9,17589.2067243,Indiana
018103107010,10,515.992293235,Indiana
019103107001,1,11788.307871,Iowa
019103107002,2,31965.6682057,Iowa
019103107003,3,36115.465747,Iowa
019103107004,4,19557.9162547,Iowa
019103107005,5,46314.226517,Iowa
020103107001,1,146134.134028,Kansas
020103107002,2,36671.8095593,Kansas
020103107003,3,4080.61620109,Kansas
020103107004,4,26208.6806789,Kansas
021105107001,1,30057.9005953,Kentucky
021105107002,2,20339.7329763,Kentucky
021105107003,3,647.14967969,Kentucky
021105107004,4,14509.7016831,Kentucky
021105107005,5,26932.3072141,Kentucky
021105107006,6,12157.069235,Kentucky
022105107001,1,7290.67848901,Louisiana
022105107002,2,1184.78695157,Louisiana
022105107003,3,22145.6673365,Louisiana
022105107004,4,27362.1220795,Louisiana
022105107005,5,35025.0344351,Louisiana
022105107006,6,10574.4387901,Louisiana
022105107007,7,18959.1504145,Louisiana
023104107001,1,10296.7292735,Maine
023104107002,2,74635.3579304,Maine
024103107001,1,10136.185881,Maryland
024103107002,2,2502.62629012,Maryland
024103107003,3,568.7028507,Maryland
024103107004,4,519.953163807,Maryland
024103107005,5,4370.57455174,Maryland
024103107006,6,7471.19031919,Maryland
024103107007,7,287.596729816,Maryland
024103107008,8,1219.65435919,Maryland
025103107001,1,8069.68910542,Massachusetts
025103107002,2,2382.54022059,Massachusetts
025103107003,3,1967.42638266,Massachusetts
025103107004,4,2076.77722691,Massachusetts
025103107005,5,1563.8910272,Massachusetts
025103107006,6,1379.07911145,Massachusetts
025103107007,7,470.035308601,Massachusetts
025103107008,8,128.0028882,Massachusetts
025103107009,9,680.954183917,Massachusetts
025103107010,10,2561.35791658,Massachusetts
026103107001,1,61254.7975989,Michigan
026103107002,2,14490.2374938,Michigan
026103107003,3,4383.75248846,Michigan
026103107004,4,22882.3351207,Michigan
026103107005,5,14278.0153652,Michigan
026103107006,6,7729.89343136,Michigan
026103107007,7,10879.7551124,Michigan
026103107008,8,5125.07657823,Michigan
026103107009,9,2160.43199741,Michigan
026103107010,10,2995.65060261,Michigan
026103107011,11,1032.35336024,Michigan
026103107012,12,386.27820989,Michigan
026103107013,13,1193.05621543,Michigan
026103107014,14,206.695907969,Michigan
026103107015,15,233.839275642,Michigan
026103107016,16,1875.22974355,Michigan
027104107001,1,24497.3454006,Minnesota
027104107002,2,43224.1329098,Minnesota
027104107003,3,1408.83196555,Minnesota
027104107004,4,517.205204364,Minnesota
027104107005,5,289.663471972,Minnesota
027104107006,6,3047.71879696,Minnesota
027104107007,7,73202.7742786,Minnesota
027104107008,8,72380.3824631,Minnesota
028103107001,1,27460.5307776,Mississippi
028103107002,2,32574.7853264,Mississippi
028103107003,3,26173.4037808,Mississippi
028103107004,4,20479.521465,Mississippi
028103107005,5,16850.2927188,Mississippi
029103107001,1,395.2725957,Missouri
029103107002,2,1475.61082882,Missouri
029103107003,3,3312.36040132,Missouri
029103107004,4,37177.546721,Missouri
029103107005,5,989.016377562,Missouri
029103107006,6,35390.5471607,Missouri
029103107007,7,24423.0109828,Missouri
029103107008,8,45545.6385167,Missouri
029103107009,9,31825.4701639,Missouri
030103112000,0,380827.403586,Montana
031103107001,1,34918.2292966,Nebraska
031103107002,2,1594.11825821,Nebraska
031103107003,3,163833.892003,Nebraska
032103107001,1,597.449949004,Nevada
032103107002,2,286351.568744,Nevada
033103107001,1,6937.58328873,New Hampshire
033103107002,2,17102.299182,New Hampshire
034106107001,1,875.230221868,New Jersey
034106107002,2,5236.87626998,New Jersey
034106107003,3,2814.51794279,New Jersey
034106107004,4,1850.81035498,New Jersey
034106107005,5,2866.76404682,New Jersey
034106107006,6,549.989346095,New Jersey
034106107007,7,710.999686979,New Jersey
034106107008,8,277.816091571,New Jersey
034106107009,9,258.605723034,New Jersey
034106107010,10,150.418558613,New Jersey
034106107011,11,1697.78117128,New Jersey
034106107012,12,2685.43158595,New Jersey
034106107013,13,175.061377523,New Jersey
035103107001,1,12211.7976938,New Mexico
035103107002,2,174679.100901,New Mexico
035103107003,3,128025.729191,New Mexico
036106107001,1,2150.36718367,New York
036106107002,2,618.601323653,New York
036106107003,3,458.384912827,New York
036106107004,4,229.217376442,New York
036106107005,5,452.839083395,New York
036106107006,6,99.6781847159,New York
036106107007,7,70.8128328172,New York
036106107008,8,50.7661566269,New York
036106107009,9,146.429737306,New York
036106107010,10,44.9388093753,New York
036106107011,11,28.0403757529,New York
036106107012,12,44.3175120721,New York
036106107013,13,170.757236038,New York
036106107014,14,37.6465713982,New York
036106107015,15,36.0252641352,New York
036106107016,16,45.6388362993,New York
036106107017,17,62.5736146424,New York
036106107018,18,261.224072575,New York
036106107019,19,2964.65044963,New York
036106107020,20,3487.45796987,New York
036106107021,21,2866.03673264,New York
036106107022,22,17375.1391342,New York
036106107023,23,15726.0333913,New York
036106107024,24,33877.6450799,New York
036106107025,25,4859.19555662,New York
036106107026,26,8172.83226356,New York
036106107027,27,9465.96276245,New York
036106107028,28,731.325880946,New York
036106107029,29,3112.05140258,New York
036106107030,30,1881.09614272,New York
036106107031,31,17563.9425263,New York
037107107001,1,19330.3715324,North Carolina
037107107002,2,9890.27876239,North Carolina
037107107003,3,18414.3913538,North Carolina
037107107004,4,5095.71473599,North Carolina
037107107005,5,9055.85120673,North Carolina
037107107006,6,8070.05134934,North Carolina
037107107007,7,16852.6736813,North Carolina
037107107008,8,10312.6165756,North Carolina
037107107009,9,3046.04205821,North Carolina
037107107010,10,11076.7519747,North Carolina
037107107011,11,16909.4592727,North Carolina
037107107012,12,2209.45053373,North Carolina
038103112000,0,183108.758247,North Dakota
039105107001,1,463.562401156,Ohio
039105107002,2,5097.85236724,Ohio
039105107003,3,1123.93104937,Ohio
039105107004,4,11796.5743449,Ohio
039105107005,5,13714.7590802,Ohio
039105107006,6,16586.8904436,Ohio
039105107007,7,9036.44976429,Ohio
039105107008,8,7114.03466694,Ohio
039105107009,9,2877.60250604,Ohio
039105107010,10,404.091120511,Ohio
039105107011,11,270.933229075,Ohio
039105107012,12,2685.90032086,Ohio
039105107013,13,4413.30085767,Ohio
039105107014,14,1325.46917006,Ohio
039105107015,15,2271.50545297,Ohio
039105107016,16,5553.44041871,Ohio
039105107017,17,3557.01919029,Ohio
039105107018,18,15865.4114774,Ohio
039105107019,19,2875.01022954,Ohio
040103107001,1,1793.91600548,Oklahoma
040103107002,2,31516.3533486,Oklahoma
040103107003,3,47597.99236,Oklahoma
040103107004,4,21205.5625191,Oklahoma
040103107005,5,12276.8013203,Oklahoma
040103107006,6,66646.7555972,Oklahoma
041103107001,1,7839.10989195,Oregon
041103107002,2,184737.905899,Oregon
041103107003,3,2191.96444087,Oregon
041103107004,4,42033.0846768,Oregon
041103107005,5,14528.0582696,Oregon
042103107001,1,156.629721844,Pennsylvania
042103107002,2,120.23844067,Pennsylvania
042103107003,3,155.307249764,Pennsylvania
042103107004,4,3469.43572653,Pennsylvania
042103107005,5,27299.9571796,Pennsylvania
042103107006,6,4995.71801486,Pennsylvania
042103107007,7,793.859090504,Pennsylvania
042103107008,8,1659.03659031,Pennsylvania
042103107009,9,17349.8850429,Pennsylvania
042103107010,10,14630.5895255,Pennsylvania
042103107011,11,6232.78193751,Pennsylvania
042103107012,12,11008.1893264,Pennsylvania
042103107013,13,953.399906616,Pennsylvania
042103107014,14,515.298685256,Pennsylvania
042103107015,15,2062.59576475,Pennsylvania
042103107016,16,3357.75587628,Pennsylvania
042103107017,17,3994.43716361,Pennsylvania
042103107018,18,702.338517403,Pennsylvania
042103107019,19,4983.77737879,Pennsylvania
042103107020,20,5568.63628642,Pennsylvania
042103107021,21,7333.53513792,Pennsylvania
044103107001,1,893.173519617,Rhode Island
044103107002,2,1966.26512959,Rhode Island
045104112001,1,7352.90929405,South Carolina
045104112002,2,13007.2295113,South Carolina
045104112003,3,14420.8208754,South Carolina
045104112004,4,5607.90360555,South Carolina
045104112005,5,18495.9451825,South Carolina
045104112006,6,21811.4318884,South Carolina
046103107000,0,199728.094981,South Dakota
047103107001,1,11192.8193409,Tennessee
047103107002,2,6612.95619814,Tennessee
047103107003,3,11484.8444592,Tennessee
047103107004,4,24650.7637971,Tennessee
047103107005,5,2340.15957163,Tennessee
047103107006,6,14177.7403084,Tennessee
047103107007,7,17230.9225752,Tennessee
047103107008,8,20785.0727571,Tennessee
047103107009,9,680.333549667,Tennessee
048107107001,1,30818.7401596,Texas
048107107002,2,38112.7313176,Texas
048107107003,3,976.146342686,Texas
048107107004,4,18304.9571249,Texas
048107107005,5,17413.6656281,Texas
048107107006,6,2235.59025353,Texas
048107107007,7,1210.99054794,Texas
048107107008,8,8158.33454669,Texas
048107107009,9,5847.38869802,Texas
048107107010,10,2107.66058087,Texas
048107107011,11,29547.5111177,Texas
048107107012,12,4511.21788889,Texas
048107107013,13,82590.7322955,Texas
048107107014,14,41067.5329193,Texas
048107107015,15,22127.9860942,Texas
048107107016,16,1258.71324873,Texas
048107107017,17,73493.3726344,Texas
048107107018,18,406.420709928,Texas
048107107019,19,52359.8092999,Texas
048107107020,20,755.905656997,Texas
048107107021,21,45116.9615725,Texas
048107107022,22,4428.74285071,Texas
048107107023,23,151628.755731,Texas
048107107024,24,5569.76719443,Texas
048107107025,25,795.048924286,Texas
048107107026,26,1891.21965477,Texas
048107107027,27,10931.9581834,Texas
048107107028,28,31854.7190626,Texas
048107107029,29,681.721024013,Texas
048107107030,30,689.314797225,Texas
049103107001,1,93861.0017336,Utah
049103107002,2,1188.95599343,Utah
049103107003,3,124834.192329,Utah
050103112000,0,24900.6718708,Vermont
051106107001,1,12852.2265386,Virginia
051106107002,2,922.746812002,Virginia
051106107003,3,3166.57511769,Virginia
051106107004,4,11819.3434969,Virginia
051106107005,5,23188.3498083,Virginia
051106107006,6,13510.2729704,Virginia
051106107007,7,8875.99636842,Virginia
051106107008,8,438.106229324,Virginia
051106107009,9,20514.0685793,Virginia
051106107010,10,9192.78289337,Virginia
051106107011,11,657.038943461,Virginia
053103107001,1,1081.24113136,Washington
053103107002,2,16610.5495288,Washington
053103107003,3,22211.7928009,Washington
053103107004,4,62486.4436628,Washington
053103107005,5,46440.2439684,Washington
053103107006,6,17027.1389904,Washington
053103107007,7,398.636421213,Washington
053103107008,8,7724.07292805,Washington
053103107009,9,2305.89259863,Washington
054103107001,1,15546.3888383,West Virginia
054103107002,2,24618.8814874,West Virginia
054103107003,3,22586.5729526,West Virginia
055103107001,1,5826.12559858,Wisconsin
055103107002,2,14086.360327,Wisconsin
055103107003,3,28236.9889843,Wisconsin
055103107004,4,777.724797768,Wisconsin
055103107005,5,263.159502915,Wisconsin
055103107006,6,18467.7387387,Wisconsin
055103107007,7,44602.123613,Wisconsin
055103107008,8,26553.1575315,Wisconsin
055103107009,9,6480.20118084,Wisconsin
056103112000,0,253337.548526,Wyoming
