009108112005,5,3318.61717347,Connecticut
010103112000,0,5245.11518608,Delaware
012108112001,1,12958.017674,Florida
012108112002,2,25410.2984839,Florida
012108112003,3,5432.69471143,Florida
012108112004,4,10989.2314493,Florida
012108112005,5,11077.3248346,Florida
012108112006,6,7836.31786962,Florida
012108112007,7,5068.48196914,Florida
012108112008,8,2998.78894101,Florida
012108112009,9,1725.82387708,Florida
012108112010,10,548.309320105,Florida
012108112011,11,694.634133442,Florida
012108112012,12,5430.05541769,Florida
012108112013,13,6992.27787459,Florida
012108112014,14,3096.94079852,Florida
012108112015,15,7545.76689389,Florida
012108112016,16,13125.597878,Florida
012108112017,17,255.815101464,Florida
012108112018,18,1217.80000291,Florida
012108112019,19,606.34452182,Florida
012108112020,20,477.718341491,Florida
012108112021,21,361.875707851,Florida
012108112022,22,741.857627629,Florida
012108112023,23,9591.44018163,Florida
012108112024,24,4665.81167112,Florida
012108112025,25,11428.79666,Florida
013108109001,1,29958.5100135,Georgia
013108109002,2,25603.8098425,Georgia
013108109003,3,28496.9930381,Georgia
013108109004,4,656.762930554,Georgia
013108109005,5,658.373269371,Georgia
013108109006,6,1141.45175412,Georgia
013108109007,7,3159.97637078,Georgia
013108109008,8,9203.69495922,Georgia
013108109009,9,18451.1032713,Georgia
013108109010,10,9892.1301996,Georgia
013108109011,11,9714.48231568,Georgia
013108109012,12,13635.9834515,Georgia
013108109013,13,2031.45218317,Georgia
015108112001,1,519.281331236,Hawaii
015108112002,2,16194.4769955,Hawaii
016108112001,1,103525.729637,Idaho
016108112002,2,112916.742404,Idaho
017108112001,1,255.461738476,Illinois
017108112002,2,489.090669175,Illinois
017108112003,3,325.870722855,Illinois
017108112004,4,102.137321945,Illinois
017108112005,5,148.023165086,Illinois
017108112006,6,556.517628466,Illinois
017108112007,7,144.882956809,Illinois
017108112008,8,1672.96295953,Illinois
017108112009,9,194.841919062,Illinois
017108112010,10,651.290536653,Illinois
017108112011,11,11096.1193367,Illinois
017108112012,12,11799.4423004,Illinois
017108112013,13,936.130892924,Illinois
017108112014,14,7423.1288092,Illinois
017108112015,15,26234.6464322,Illinois
017108112016,16,10768.4100022,Illinois
017108112017,17,21468.8806336,Illinois
017108112018,18,21500.7118754,Illinois
017108112019,19,30163.9030667,Illinois
018108112001,1,5746.21263072,Indiana
018108112002,2,9604.00387026,Indiana
018108112003,3,8527.5025885,Indiana
018108112004,4,10445.3468703,Indiana
018108112005,5,8523.19343093,Indiana
018108112006,6,14431.3700771,Indiana
018108112007,7,685.055895167,Indiana
018108112008,8,18454.7232051,Indiana
018108112009,9,17292.7080088,Indiana
019108112001,1,18884.157186,Iowa
019108112002,2,19901.7045126,Iowa
019108112003,3,18217.4150489,Iowa
019108112004,4,41006.708991,Iowa
019108112005,5,47731.6154687,Iowa
020108112001,1,149120.066331,Kansas
020108112002,2,37082.0879978,Kansas
020108112003,3,2038.49474473,Kansas
020108112004,4,24854.5084854,Kansas
021108112001,1,31230.1729909,Kentucky
021108112002,2,19845.5878722,Kentucky
021108112003,3,979.563078508,Kentucky
021108112004,4,14945.9631491,Kentucky
021108112005,5,27860.999598,Kentucky
021108112006,6,9781.51141202,Kentucky
022108112001,1,7338.01051233,Louisiana
022108112002,2,1149.93804636,Louisiana
022108112003,3,22438.2650006,Louisiana
022108112004,4,28888.8197072,Louisiana
022108112005,5,36846.4664956,Louisiana
022108112006,6,8314.13926277,Louisiana
022108112007,7,17595.5409416,Louisiana
023109112001,1,10094.8478308,Maine
023109112002,2,74843.1089868,Maine
024108112001,1,9602.72007942,Maryland
024108112002,2,930.041902205,Maryland
024108112003,3,761.30651059,Maryland
024108112004,4,822.694629993,Maryland
024108112005,5,3914.19548968,Maryland
024108112006,6,8017.70658882,Maryland
024108112007,7,766.645633481,Maryland
024108112008,8,794.315510402,Maryland
025108112001,1,8265.68875458,Massachusetts
025108112002,2,2464.75461667,Massachusetts
025108112003,3,1586.01023672,Massachusetts
025108112004,4,2004.63271749,Massachusetts
025108112005,5,1507.52445315,Massachusetts
025108112006,6,1322.72060531,Massachusetts
025108112007,7,463.678646953,Massachusetts
025108112008,8,128.623818027,Massachusetts
025108112009,9,827.649774209,Massachusetts
025108112010,10,2711.22498175,Massachusetts
026108112001,1,66718.619196,Michigan
026108112002,2,14232.827207,Michigan
026108112003,3,4914.61121144,Michigan
026108112004,4,19779.5537713,Michigan
026108112005,5,4588.54763635,Michigan
026108112006,6,8852.57488151,Michigan
026108112007,7,11306.2690994,Michigan
026108112008,8,5926.41325214,Michigan
026108112009,9,837.331905389,Michigan
026108112010,10,9286.73322621,Michigan
026108112011,11,1069.90348886,Michigan
026108112012,12,415.084177643,Michigan
026108112013,13,280.223016477,Michigan
026108112014,14,317.326633759,Michigan
026108112015,15,2532.52769702,Michigan
027108112001,1,35019.1190912,Minnesota
027108112002,2,8169.00979788,Minnesota
027108112003,3,1329.05368443,Minnesota
027108112004,4,569.184036231,Minnesota
027108112005,5,335.985211608,Minnesota
027108112006,6,8383.03236503,Minnesota
027108112007,7,87398.3621884,Minnesota
027108112008,8,77364.256843,Minnesota
028108112001,1,30166.9826019,Mississippi
028108112002,2,36121.6338721,Mississippi
028108112003,3,34473.496083,Mississippi
028108112004,4,22776.4118264,Mississippi
029108112001,1,587.596179876,Missouri
029108112002,2,3335.95564087,Missouri
029108112003,3,3278.03883757,Missouri
029108112004,4,38395.8632863,Missouri
029108112005,5,1345.25608067,Missouri
029108112006,6,33990.5022069,Missouri
029108112007,7,14387.9477092,Missouri
029108112008,8,48740.096841,Missouri
029108112009,9,36473.2022817,Missouri
030103112000,0,380827.403586,Montana
031108112001,1,31168.6316128,Nebraska
031108112002,2,1090.21613233,Nebraska
031108112003,3,168087.421245,Nebraska
032108112001,1,458.793669239,Nevada
032108112002,2,273593.002479,Nevada
032108112003,3,12299.556112,Nevada
033108112001,1,6786.33554938,New Hampshire
033108112002,2,17253.5308099,New Hampshire
034108112001,1,911.334769515,New Jersey
034108112002,2,5417.94884433,New Jersey
034108112003,3,2709.16598185,New Jersey
034108112004,4,1902.22506307,New Jersey
034108112005,5,2927.26168243,New Jersey
034108112006,6,534.664499824,New Jersey
034108112007,7,1560.77479331,New Jersey
034108112008,8,283.622463707,New Jersey
034108112009,9,260.158343848,New Jersey
034108112010,10,179.822433556,New Jersey
034108112011,11,1625.48356445,New Jersey
034108112012,12,1664.12011113,New Jersey
034108112013,13,173.562286771,New Jersey
035108112001,1,12224.7104187,New Mexico
035108112002,2,180258.011545,New Mexico
035108112003,3,122433.502639,New Mexico
036108112001,1,2172.30180828,New York
036108112002,2,693.618799911,New York
036108112003,3,631.910982211,New York
036108112004,4,240.104852278,New York
036108112005,5,191.82899059,New York
036108112006,6,116.70208721,New York
036108112007,7,87.9327467854,New York
036108112008,8,49.676808887,New York
036108112009,9,137.401712673,New York
036108112010,10,46.7375755047,New York
036108112011,11,31.4213626452,New York
036108112012,12,51.333141968,New York
036108112013,13,169.753306793,New York
036108112014,14,37.7634544658,New York
036108112015,15,40.7115432161,New York
036108112016,16,32.989215523,New York
036108112017,17,377.557127703,New York
036108112018,18,642.677656195,New York
036108112019,19,3808.32953316,New York
036108112020,20,18646.7431686,New York
036108112021,21,5082.75725852,New York
036108112022,22,8633.01010214,New York
036108112023,23,36130.6665035,New York
036108112024,24,16461.6356658,New York
036108112025,25,4298.19921144,New York
036108112026,26,7118.73007047,New York
036108112027,27,4804.46901901,New York
036108112028,28,1432.96661809,New York
036108112029,29,14921.2293359,New York
037108112001,1,19347.5654612,North Carolina
037108112002,2,10308.4220275,North Carolina
037108112003,3,18222.8336718,North Carolina
037108112004,4,3361.62003024,North Carolina
037108112005,5,11455.6577992,North Carolina
037108112006,6,7739.8738421,North Carolina
037108112007,7,16043.2632595,North Carolina
037108112008,8,8592.95345443,North Carolina
037108112009,9,2637.01966954,North Carolina
037108112010,10,8708.10659038,North Carolina
037108112011,11,15766.5792708,North Carolina
037108112012,12,2142.80962743,North Carolina
037108112013,13,5939.16146388,North Carolina
038103112000,0,183108.758247,North Dakota
039108112001,1,1087.50296666,Ohio
039108112002,2,6812.77607982,Ohio
039108112003,3,4170.44753134,Ohio
039108112004,4,12022.9146284,Ohio
039108112005,5,15949.7749841,Ohio
039108112006,6,13559.8662187,Ohio
039108112007,7,7421.99479815,Ohio
039108112008,8,5261.59549701,Ohio
039108112009,9,2954.16026137,Ohio
039108112010,10,506.610645388,Ohio
039108112011,11,349.178507659,Ohio
039108112012,12,2669.53430317,Ohio
039108112013,13,1391.63797564,Ohio
039108112014,14,4711.76805268,Ohio
039108112015,15,3061.06642738,Ohio
039108112016,16,4509.15902931,Ohio
039108112017,17,2676.55961243,Ohio
039108112018,18,17809.9352084,Ohio
040108112001,1,4636.80858184,Oklahoma
040108112002,2,54962.9719088,Oklahoma
040108112003,3,89053.2962976,Oklahoma
040108112004,4,26971.4662021,Oklahoma
040108112005,5,5411.30557659,Oklahoma
041108112001,1,7791.38333812,Oregon
041108112002,2,181885.977167,Oregon
041108112003,3,2730.03345358,Oregon
041108112004,4,44885.9752007,Oregon
041108112005,5,14036.6496324,Oregon
042109112001,1,175.387053067,Pennsylvania
042109112002,2,155.312365196,Pennsylvania
042109112003,3,10431.225788,Pennsylvania
042109112004,4,3412.48021725,Pennsylvania
042109112005,5,28765.5307393,Pennsylvania
042109112006,6,2121.30798825,Pennsylvania
042109112007,7,760.390827193,Pennsylvania
042109112008,8,1641.66349665,Pennsylvania
042109112009,9,18648.8235911,Pennsylvania
042109112010,10,17257.3301174,Pennsylvania
042109112011,11,5824.42601925,Pennsylvania
042109112012,12,7206.94699424,Pennsylvania
042109112013,13,667.536011432,Pennsylvania
042109112014,14,439.464758214,Pennsylvania
042109112015,15,2204.46514388,Pennsylvania
042109112016,16,3435.01930006,Pennsylvania
042109112017,17,6161.48236153,Pennsylvania
042109112018,18,3720.2880978,Pennsylvania
042109112019,19,4314.32905537,Pennsylvania
044108112001,1,895.997817353,Rhode Island
044108112002,2,1963.44501416,Rhode Island
045104112001,1,7352.90929405,South Carolina
045104112002,2,13007.2295113,South Carolina
045104112003,3,14420.8208754,South Carolina
045104112004,4,5607.90360555,South Carolina
045104112005,5,18495.9451825,South Carolina
045104112006,6,21811.4318884,South Carolina
046108112000,0,199728.166343,South Dakota
047108112001,1,10813.1024839,Tennessee
047108112002,2,6454.12544757,Tennessee
047108112003,3,9315.82464318,Tennessee
047108112004,4,26301.1321316,Tennessee
047108112005,5,2413.82172585,Tennessee
047108112006,6,14441.0784651,Tennessee
047108112007,7,16443.4751257,Tennessee
047108112008,8,22103.1263262,Tennessee
047108112009,9,879.958892102,Tennessee
048109109001,1,23078.1289217,Texas
048109109002,2,5324.18771782,Texas
048109109003,3,689.878658172,Texas
048109109004,4,25494.0544741,Texas
048109109005,5,14528.545971,Texas
048109109006,6,16409.6631998,Texas
048109109007,7,511.841792541,Texas
048109109008,8,21799.7465573,Texas
048109109009,9,398.925197301,Texas
048109109010,10,9962.87431665,Texas
048109109011,11,91133.8101627,Texas
048109109012,12,5743.05064995,Texas
048109109013,13,104641.535727,Texas
048109109014,14,19579.0345151,Texas
048109109015,15,27978.2614606,Texas
048109109016,16,1508.76299824,Texas
048109109017,17,20223.6724508,Texas
048109109018,18,589.153497289,Texas
048109109019,19,65669.3746532,Texas
048109109020,20,477.404918667,Texas
048109109021,21,6811.14191596,Texas
048109109022,22,2596.34252259,Texas
048109109023,23,136609.74536,Texas
048109109024,24,917.110357667,Texas
048109109025,25,20926.9704127,Texas
048109109026,26,3562.05847867,Texas
048109109027,27,12630.4628283,Texas
048109109028,28,26583.476118,Texas
048109109029,29,645.347272393,Texas
048109109030,30,827.221031825,Texas
048109109031,31,18631.799573,Texas
048109109032,32,416.176046226,Texas
049108112001,1,58791.1196791,Utah
049108112002,2,119223.406222,Utah
049108112003,3,41864.4543098,Utah
050103112000,0,24900.6718708,Vermont
051108112001,1,10420.6498012,Virginia
051108112002,2,3414.59061482,Virginia
051108112003,3,3114.89617757,Virginia
051108112004,4,11783.2876743,Virginia
051108112005,5,23449.4286794,Virginia
051108112006,6,14669.7062633,Virginia
051108112007,7,9210.04440598,Virginia
051108112008,8,323.525817192,Virginia
051108112009,9,22889.4626667,Virginia
051108112010,10,4828.18231793,Virginia
051108112011,11,1033.63108744,Virginia
053108112001,1,1266.36550106,Washington
053108112002,2,17511.0508616,Washington
053108112003,3,19915.9716345,Washington
053108112004,4,50321.7485975,Washington
053108112005,5,60000.5456511,Washington
053108112006,6,18320.349351,Washington
053108112007,7,438.729852067,Washington
053108112008,8,6789.05349981,Washington
053108112009,9,1723.10521859,Washington
054108112001,1,16427.3288553,West Virginia
054108112002,2,22043.1636174,West Virginia
054108112003,3,24281.3339453,West Virginia
055108112001,1,4461.86918793,Wisconsin
055108112002,2,9328.29977996,Wisconsin
055108112003,3,35868.8261893,Wisconsin
055108112004,4,290.718062789,Wisconsin
055108112005,5,3368.58273828,Wisconsin
055108112006,6,15600.6457616,Wisconsin
055108112007,7,50107.2811508,Wisconsin
055108112008,8,26174.4354475,Wisconsin
056103112000,0,253337.548526,Wyoming
